lat,lon
-23.525382,-46.681816
-23.4810725,-46.763082
-23.4815075,-46.762979
-23.487427,-46.7328645
-23.487427,-46.7328645
-23.487427,-46.7328645
-23.51973425,-46.722562875
-23.490727,-46.759285
-23.55595975,-46.662705125
-23.570699625,-46.645106625
-23.54090775,-46.655497875
-23.53581225,-46.64553075
-23.5564195,-46.664705
-23.534772,-46.644349
-23.533905625,-46.64429175
-23.534128875,-46.64412925
-23.5442725,-46.634272
-23.546209375,-46.6334525
-23.56913075,-46.6326665
-23.5142675,-46.3905615
-23.5185015,-46.38742
-23.51075,-46.378068
-23.53026425,-46.47392275
-23.5243614375,-46.4749362188
-23.4989435,-46.465708
-23.5398895,-46.483771
-23.4953405,-46.430583
-23.503804,-46.37982
-23.5039665,-46.37959
-23.49669225,-46.401297625
-23.408572625,-46.74405625
-23.44666475,-46.73545175
-23.41054725,-46.7392285
-23.4371765,-46.7284035
-23.443589375,-46.735395625
-23.45191925,-46.742628
-23.4419385,-46.7084165
-23.4066475,-46.75576375
-23.44206675,-46.71300375
-23.4066475,-46.75576375
-23.44254775,-46.71720025
-23.48419575,-46.74222775
-23.5091295,-46.7325905
-23.5253465,-46.682978875
-23.48000825,-46.7645155
-23.525801,-46.7139525
-23.5319985,-46.659374
-23.48730175,-46.759597
-23.525382,-46.681816
-23.4810725,-46.763082
-23.4815075,-46.762979
-23.487427,-46.7328645
-23.487427,-46.7328645
-23.487427,-46.7328645
-23.51973425,-46.722562875
-23.490727,-46.759285
-23.55595975,-46.662705125
-23.570699625,-46.645106625
-23.54090775,-46.655497875
-23.53581225,-46.64553075
-23.5564195,-46.664705
-23.534772,-46.644349
-23.533905625,-46.64429175
-23.534128875,-46.64412925
-23.5442725,-46.634272
-23.546209375,-46.6334525
-23.566471,-46.63287975
-23.5142675,-46.3905615
-23.5185015,-46.38742
-23.51075,-46.378068
-23.53026425,-46.47392275
-23.5243614375,-46.4749362188
-23.498531,-46.46440975
-23.5398895,-46.483771
-23.4953405,-46.430583
-23.503804,-46.37982
-23.5039665,-46.37959
-23.49669225,-46.401297625
-23.408572625,-46.74405625
-23.44666475,-46.73545175
-23.41054725,-46.7392285
-23.4371765,-46.7284035
-23.443589375,-46.735395625
-23.45191925,-46.742628
-23.4419385,-46.7084165
-23.4066475,-46.75576375
-23.44206675,-46.71300375
-23.4066475,-46.75576375
-23.44254775,-46.71720025
-23.485014,-46.745236
-23.5091965,-46.732296
-23.5253465,-46.682978875
-23.4827585,-46.765009625
-23.525801,-46.7139525
-23.5319985,-46.659374
-23.48730175,-46.759597
-23.525382,-46.681816
-23.4810725,-46.763082
-23.4815075,-46.762979
-23.487427,-46.7328645
-23.487427,-46.7328645
-23.487427,-46.7328645
-23.51973425,-46.722562875
-23.490748,-46.760232
-23.55595975,-46.662705125
-23.570699625,-46.645106625
-23.54090775,-46.655497875
-23.53581225,-46.64553075
-23.5564195,-46.664705
-23.534772,-46.644349
-23.533905625,-46.64429175
-23.534128875,-46.64412925
-23.5442725,-46.634272
-23.546209375,-46.6334525
-23.566471,-46.63287975
-23.5142675,-46.3905615
-23.5185015,-46.38742
-23.51075,-46.378068
-23.53026425,-46.47392275
-23.5243614375,-46.4749362188
-23.498531,-46.46440975
-23.5398895,-46.483771
-23.4953405,-46.430583
-23.503804,-46.37982
-23.5039665,-46.37959
-23.49669225,-46.401297625
-23.408572625,-46.74405625
-23.44666475,-46.73545175
-23.4094865,-46.741077
-23.4371765,-46.7284035
-23.44201125,-46.734111
-23.45191925,-46.742628
-23.4419385,-46.7084165
-23.4066475,-46.75576375
-23.44206675,-46.71300375
-23.4066475,-46.75576375
-23.44254775,-46.71720025
-23.485014,-46.745236
-23.5091965,-46.732296
-23.5253465,-46.682978875
-23.4827585,-46.765009625
-23.525801,-46.7139525
-23.5319985,-46.659374
-23.48730175,-46.759597
-23.525382,-46.681816
-23.4810725,-46.763082
-23.4815075,-46.762979
-23.487427,-46.7328645
-23.487427,-46.7328645
-23.487427,-46.7328645
-23.51973425,-46.722562875
-23.490748,-46.760232
-23.55595975,-46.662705125
-23.570699625,-46.645106625
-23.54090775,-46.655497875
-23.53581225,-46.64553075
-23.5564195,-46.664705
-23.534772,-46.644349
-23.533905625,-46.64429175
-23.534128875,-46.64412925
-23.5442725,-46.634272
-23.546209375,-46.6334525
-23.566471,-46.63287975
-23.5142675,-46.3905615
-23.5185015,-46.38742
-23.5109775,-46.3760645
-23.53026425,-46.47392275
-23.5219515,-46.47539275
-23.498531,-46.46440975
-23.5398895,-46.483771
-23.4953405,-46.430583
-23.503804,-46.37982
-23.5039665,-46.37959
-23.49669225,-46.401297625
-23.408572625,-46.74405625
-23.44666475,-46.73545175
-23.4094865,-46.741077
-23.435291,-46.728407
-23.44201125,-46.734111
-23.45191925,-46.742628
-23.4419385,-46.7084165
-23.4066475,-46.75576375
-23.44206675,-46.71300375
-23.4066475,-46.75576375
-23.44254775,-46.71720025
-23.485014,-46.745236
-23.5091965,-46.732296
-23.5253465,-46.682978875
-23.4827585,-46.765009625
-23.525801,-46.7139525
-23.5319985,-46.659374
-23.48730175,-46.759597
-23.525382,-46.681816
-23.4810725,-46.763082
-23.4815075,-46.762979
-23.487427,-46.7328645
-23.487427,-46.7328645
-23.487427,-46.7328645
-23.51973425,-46.722562875
-23.490748,-46.760232
-23.55595975,-46.662705125
-23.570699625,-46.645106625
-23.54090775,-46.655497875
-23.53581225,-46.64553075
-23.5564195,-46.664705
-23.534772,-46.644349
-23.533905625,-46.64429175
-23.534128875,-46.64412925
-23.5442725,-46.634272
-23.546209375,-46.6334525
-23.566471,-46.63287975
-23.5142675,-46.3905615
-23.5185015,-46.38742
-23.5109775,-46.3760645
-23.53026425,-46.47392275
-23.5219515,-46.47539275
-23.498531,-46.46440975
-23.53890525,-46.481023625
-23.4953405,-46.430583
-23.503804,-46.37982
-23.5039665,-46.37959
-23.49669225,-46.401297625
-23.408572625,-46.74405625
-23.44666475,-46.73545175
-23.4094865,-46.741077
-23.435291,-46.728407
-23.44201125,-46.734111
-23.45191925,-46.742628
-23.4419385,-46.7084165
-23.4066475,-46.75576375
-23.44206675,-46.71300375
-23.4066475,-46.75576375
-23.44254775,-46.71720025
-23.485014,-46.745236
-23.5091965,-46.732296
-23.5253465,-46.682978875
-23.4827585,-46.765009625
-23.525801,-46.7139525
-23.5319985,-46.659374
-23.48730175,-46.759597
-23.525382,-46.681816
-23.48175,-46.762881
-23.4815075,-46.762979
-23.487427,-46.7328645
-23.487427,-46.7328645
-23.487427,-46.7328645
-23.51973425,-46.722562875
-23.490748,-46.760232
-23.55595975,-46.662705125
-23.570699625,-46.645106625
-23.54090775,-46.655497875
-23.53581225,-46.64553075
-23.5564195,-46.664705
-23.534772,-46.644349
-23.533905625,-46.64429175
-23.534128875,-46.64412925
-23.5442725,-46.634272
-23.546209375,-46.6334525
-23.566471,-46.63287975
-23.5142675,-46.3905615
-23.5185015,-46.38742
-23.5109775,-46.3760645
-23.53026425,-46.47392275
-23.5219515,-46.47539275
-23.498531,-46.46440975
-23.53890525,-46.481023625
-23.4953405,-46.430583
-23.503804,-46.37982
-23.5039665,-46.37959
-23.49669225,-46.401297625
-23.408572625,-46.74405625
-23.44666475,-46.73545175
-23.4094865,-46.741077
-23.435291,-46.728407
-23.44201125,-46.734111
-23.45191925,-46.742628
-23.4419385,-46.7084165
-23.4066475,-46.75576375
-23.44206675,-46.71300375
-23.4066475,-46.75576375
-23.44254775,-46.71720025
-23.485014,-46.745236
-23.5091965,-46.732296
-23.5253465,-46.682978875
-23.4827585,-46.765009625
-23.525801,-46.7139525
-23.5319985,-46.659374
-23.48730175,-46.759597
-23.525382,-46.681816
-23.48175,-46.762881
-23.4815075,-46.762979
-23.487427,-46.7328645
-23.487427,-46.7328645
-23.487427,-46.7328645
-23.51973425,-46.722562875
-23.490748,-46.760232
-23.55595975,-46.662705125
-23.570699625,-46.645106625
-23.54090775,-46.655497875
-23.53581225,-46.64553075
-23.5564195,-46.664705
-23.534772,-46.644349
-23.53487275,-46.64399525
-23.534128875,-46.64412925
-23.5442725,-46.634272
-23.546209375,-46.6334525
-23.566471,-46.63287975
-23.5142675,-46.3905615
-23.51738925,-46.388698375
-23.5109775,-46.3760645
-23.53026425,-46.47392275
-23.5219515,-46.47539275
-23.498531,-46.46440975
-23.53890525,-46.481023625
-23.4953405,-46.430583
-23.503804,-46.37982
-23.5039665,-46.37959
-23.49669225,-46.401297625
-23.408572625,-46.74405625
-23.44666475,-46.73545175
-23.4094865,-46.741077
-23.435291,-46.728407
-23.44201125,-46.734111
-23.45191925,-46.742628
-23.4419385,-46.7084165
-23.4066475,-46.75576375
-23.44206675,-46.71300375
-23.4066475,-46.75576375
-23.44254775,-46.71720025
-23.485014,-46.745236
-23.5091965,-46.732296
-23.5253465,-46.682978875
-23.4827585,-46.765009625
-23.525706125,-46.712763875
-23.5319985,-46.659374
-23.48730175,-46.759597
-23.525382,-46.681816
-23.48175,-46.762881
-23.4815075,-46.762979
-23.487427,-46.7328645
-23.487427,-46.7328645
-23.487427,-46.7328645
-23.51973425,-46.722562875
-23.490748,-46.760232
-23.55595975,-46.662705125
-23.570699625,-46.645106625
-23.542204,-46.655984625
-23.53581225,-46.64553075
-23.5564195,-46.664705
-23.534772,-46.644349
-23.53487275,-46.64399525
-23.534128875,-46.64412925
-23.5442725,-46.634272
-23.546209375,-46.6334525
-23.566471,-46.63287975
-23.5142675,-46.3905615
-23.51738925,-46.388698375
-23.5109775,-46.3760645
-23.53026425,-46.47392275
-23.5219515,-46.47539275
-23.498531,-46.46440975
-23.53890525,-46.481023625
-23.4953405,-46.430583
-23.503804,-46.37982
-23.5039665,-46.37959
-23.49669225,-46.401297625
-23.408572625,-46.74405625
-23.44666475,-46.73545175
-23.4092635,-46.741309
-23.435291,-46.728407
-23.44201125,-46.734111
-23.45191925,-46.742628
-23.4419385,-46.7084165
-23.4066475,-46.75576375
-23.444857875,-46.714095375
-23.4066475,-46.75576375
-23.440171,-46.716844
-23.485014,-46.745236
-23.5091965,-46.732296
-23.5252175,-46.683348125
-23.4827585,-46.765009625
-23.525706125,-46.712763875
-23.5319985,-46.659374
-23.48730175,-46.759597
-23.525382,-46.681816
-23.48175,-46.762881
-23.4815075,-46.762979
-23.487427,-46.7328645
-23.487427,-46.7328645
-23.487427,-46.7328645
-23.51973425,-46.722562875
-23.490748,-46.760232
-23.55595975,-46.662705125
-23.570699625,-46.645106625
-23.542204,-46.655984625
-23.53581225,-46.64553075
-23.5564195,-46.664705
-23.534772,-46.644349
-23.53487275,-46.64399525
-23.534128875,-46.64412925
-23.5442725,-46.634272
-23.546209375,-46.6334525
-23.566471,-46.63287975
-23.51349775,-46.391955375
-23.51738925,-46.388698375
-23.5109775,-46.3760645
-23.53026425,-46.47392275
-23.5219515,-46.47539275
-23.498531,-46.46440975
-23.53890525,-46.481023625
-23.49489475,-46.42797325
-23.503804,-46.37982
-23.5039665,-46.37959
-23.49669225,-46.401297625
-23.408572625,-46.74405625
-23.44666475,-46.73545175
-23.4092635,-46.741309
-23.435291,-46.728407
-23.44201125,-46.734111
-23.45191925,-46.742628
-23.4419385,-46.7084165
-23.4066475,-46.75576375
-23.444857875,-46.714095375
-23.4049105,-46.7511295
-23.440171,-46.716844
-23.485014,-46.745236
-23.5091965,-46.732296
-23.5252175,-46.683348125
-23.4827585,-46.765009625
-23.525706125,-46.712763875
-23.5319985,-46.659374
-23.48730175,-46.759597
-23.525382,-46.681816
-23.48175,-46.762881
-23.48297525,-46.76102275
-23.487427,-46.7328645
-23.487427,-46.7328645
-23.487427,-46.7328645
-23.51973425,-46.722562875
-23.490748,-46.760232
-23.55595975,-46.662705125
-23.570699625,-46.645106625
-23.542204,-46.655984625
-23.53581225,-46.64553075
-23.5564195,-46.664705
-23.534772,-46.644349
-23.53487275,-46.64399525
-23.534128875,-46.64412925
-23.5442725,-46.634272
-23.546209375,-46.6334525
-23.566471,-46.63287975
-23.51349775,-46.391955375
-23.51738925,-46.388698375
-23.5109775,-46.3760645
-23.532242,-46.47360925
-23.5219515,-46.47539275
-23.498531,-46.46440975
-23.53890525,-46.481023625
-23.494797,-46.4276205
-23.503804,-46.37982
-23.5039665,-46.37959
-23.497962,-46.399578
-23.408572625,-46.74405625
-23.44666475,-46.73545175
-23.4092635,-46.741309
-23.435291,-46.728407
-23.44201125,-46.734111
-23.45191925,-46.742628
-23.4419385,-46.7084165
-23.4066475,-46.75576375
-23.444857875,-46.714095375
-23.4049105,-46.7511295
-23.440171,-46.716844
-23.485014,-46.745236
-23.5091965,-46.732296
-23.5252175,-46.683348125
-23.4827585,-46.765009625
-23.525706125,-46.712763875
-23.5319985,-46.659374
-23.48730175,-46.759597
-23.525382,-46.681816
-23.48175,-46.762881
-23.48297525,-46.76102275
-23.487427,-46.7328645
-23.487427,-46.7328645
-23.487427,-46.7328645
-23.51665075,-46.725744
-23.490748,-46.760232
-23.534772,-46.644349
-23.55595975,-46.662705125
-23.570699625,-46.645106625
-23.542204,-46.655984625
-23.5363675,-46.64647
-23.5564195,-46.664705
-23.534772,-46.644349
-23.534128875,-46.64412925
-23.5442725,-46.634272
-23.546209375,-46.6334525
-23.566471,-46.63287975
-23.51349775,-46.391955375
-23.51738925,-46.388698375
-23.5109775,-46.3760645
-23.532242,-46.47360925
-23.5219515,-46.47539275
-23.498531,-46.46440975
-23.53890525,-46.481023625
-23.494797,-46.4276205
-23.503804,-46.37982
-23.5039665,-46.37959
-23.497962,-46.399578
-23.408572625,-46.74405625
-23.443859625,-46.735481375
-23.4092635,-46.741309
-23.435291,-46.728407
-23.44201125,-46.734111
-23.447668,-46.74328
-23.4419385,-46.7084165
-23.4066475,-46.75576375
-23.444857875,-46.714095375
-23.4049105,-46.7511295
-23.440171,-46.716844
-23.485014,-46.745236
-23.5091965,-46.732296
-23.5252175,-46.683348125
-23.4827585,-46.765009625
-23.525706125,-46.712763875
-23.5319985,-46.659374
-23.48730175,-46.759597
-23.525382,-46.681816
-23.48175,-46.762881
-23.48297525,-46.76102275
-23.487427,-46.7328645
-23.487427,-46.7328645
-23.487427,-46.7328645
-23.51665075,-46.725744
-23.490748,-46.760232
-23.534772,-46.644349
-23.55595975,-46.662705125
-23.570699625,-46.645106625
-23.542204,-46.655984625
-23.5363675,-46.64647
-23.5564195,-46.664705
-23.534772,-46.644349
-23.534128875,-46.64412925
-23.5442725,-46.634272
-23.546209375,-46.6334525
-23.566471,-46.63287975
-23.51349775,-46.391955375
-23.51738925,-46.388698375
-23.5109775,-46.3760645
-23.532242,-46.47360925
-23.519579125,-46.4758023125
-23.498033125,-46.46169175
-23.53890525,-46.481023625
-23.494797,-46.4276205
-23.503804,-46.37982
-23.5039665,-46.37959
-23.497962,-46.399578
-23.40808325,-46.74723425
-23.443859625,-46.735481375
-23.4084365,-46.741921
-23.435291,-46.728407
-23.44201125,-46.734111
-23.447668,-46.74328
-23.4419385,-46.7084165
-23.4066475,-46.75576375
-23.444857875,-46.714095375
-23.4049105,-46.7511295
-23.440171,-46.716844
-23.4861595,-46.7469305
-23.50936425,-46.73155825
-23.5252175,-46.683348125
-23.484722125,-46.764484875
-23.525706125,-46.712763875
-23.5319985,-46.659374
-23.48730175,-46.759597
-23.525382,-46.681816
-23.48175,-46.762881
-23.48297525,-46.76102275
-23.487427,-46.7328645
-23.487427,-46.7328645
-23.487427,-46.7328645
-23.51665075,-46.725744
-23.4896955,-46.760673
-23.534772,-46.644349
-23.55595975,-46.662705125
-23.570699625,-46.645106625
-23.542204,-46.655984625
-23.5363675,-46.64647
-23.5564195,-46.664705
-23.534772,-46.644349
-23.534128875,-46.64412925
-23.5442725,-46.634272
-23.546209375,-46.6334525
-23.566471,-46.63287975
-23.51349775,-46.391955375
-23.51738925,-46.388698375
-23.5109775,-46.3760645
-23.532242,-46.47360925
-23.519579125,-46.4758023125
-23.498033125,-46.46169175
-23.53890525,-46.481023625
-23.4946165,-46.42626625
-23.503804,-46.37982
-23.5039665,-46.37959
-23.497962,-46.399578
-23.40808325,-46.74723425
-23.443859625,-46.735481375
-23.4084365,-46.741921
-23.435291,-46.728407
-23.44048475,-46.73237625
-23.447668,-46.74328
-23.4419385,-46.7084165
-23.4066475,-46.75576375
-23.444857875,-46.714095375
-23.4049105,-46.7511295
-23.440171,-46.716844
-23.4861595,-46.7469305
-23.50936425,-46.73155825
-23.5252175,-46.683348125
-23.484722125,-46.764484875
-23.525706125,-46.712763875
-23.5319985,-46.659374
-23.48730175,-46.759597
-23.5250295,-46.6825615
-23.48175,-46.762881
-23.48297525,-46.76102275
-23.487427,-46.7328645
-23.487427,-46.7328645
-23.487427,-46.7328645
-23.515081,-46.7260215
-23.4896955,-46.760673
-23.534772,-46.644349
-23.556718,-46.661927
-23.570699625,-46.645106625
-23.542204,-46.655984625
-23.5363675,-46.64647
-23.5564195,-46.664705
-23.534772,-46.644349
-23.534128875,-46.64412925
-23.5442725,-46.634272
-23.546209375,-46.6334525
-23.566471,-46.63287975
-23.51349775,-46.391955375
-23.51738925,-46.388698375
-23.5109775,-46.3760645
-23.532242,-46.47360925
-23.519579125,-46.4758023125
-23.498033125,-46.46169175
-23.53890525,-46.481023625
-23.4946165,-46.42626625
-23.503804,-46.37982
-23.5039665,-46.37959
-23.497962,-46.399578
-23.40808325,-46.74723425
-23.443859625,-46.735481375
-23.4084365,-46.741921
-23.434027,-46.7277905
-23.44048475,-46.73237625
-23.447668,-46.74328
-23.4419385,-46.7084165
-23.4066475,-46.75576375
-23.444857875,-46.714095375
-23.4049105,-46.7511295
-23.440171,-46.716844
-23.4861595,-46.7469305
-23.50936425,-46.73155825
-23.525561,-46.68187225
-23.484722125,-46.764484875
-23.525706125,-46.712763875
-23.5319985,-46.659374
-23.48730175,-46.759597
-23.5250295,-46.6825615
-23.48175,-46.762881
-23.48297525,-46.76102275
-23.487427,-46.7328645
-23.487427,-46.7328645
-23.487427,-46.7328645
-23.515081,-46.7260215
-23.4896955,-46.760673
-23.534772,-46.644349
-23.556718,-46.661927
-23.570699625,-46.645106625
-23.542204,-46.655984625
-23.5363675,-46.64647
-23.5564195,-46.664705
-23.534772,-46.644349
-23.534128875,-46.64412925
-23.5442725,-46.634272
-23.546209375,-46.6334525
-23.566471,-46.63287975
-23.51349775,-46.391955375
-23.51738925,-46.388698375
-23.5109775,-46.3760645
-23.532242,-46.47360925
-23.519579125,-46.4758023125
-23.498033125,-46.46169175
-23.53890525,-46.481023625
-23.4946165,-46.42626625
-23.503804,-46.37982
-23.5039665,-46.37959
-23.497962,-46.399578
-23.40808325,-46.74723425
-23.443859625,-46.735481375
-23.4084365,-46.741921
-23.434027,-46.7277905
-23.44048475,-46.73237625
-23.447668,-46.74328
-23.4419385,-46.7084165
-23.4066475,-46.75576375
-23.444857875,-46.714095375
-23.4049105,-46.7511295
-23.440171,-46.716844
-23.4861595,-46.7469305
-23.50936425,-46.73155825
-23.525561,-46.68187225
-23.484722125,-46.764484875
-23.525706125,-46.712763875
-23.5319985,-46.659374
-23.48730175,-46.759597
-23.5250295,-46.6825615
-23.48297525,-46.76102275
-23.48297525,-46.76102275
-23.487427,-46.7328645
-23.487427,-46.7328645
-23.487427,-46.7328645
-23.515081,-46.7260215
-23.4896955,-46.760673
-23.534772,-46.644349
-23.556718,-46.661927
-23.570699625,-46.645106625
-23.542204,-46.655984625
-23.5363675,-46.64647
-23.5564195,-46.664705
-23.534772,-46.644349
-23.534128875,-46.64412925
-23.5442725,-46.634272
-23.546209375,-46.6334525
-23.566471,-46.63287975
-23.51349775,-46.391955375
-23.51738925,-46.388698375
-23.5109775,-46.3760645
-23.532242,-46.47360925
-23.519579125,-46.4758023125
-23.498033125,-46.46169175
-23.53890525,-46.481023625
-23.4946165,-46.42626625
-23.503804,-46.37982
-23.5039665,-46.37959
-23.497962,-46.399578
-23.40808325,-46.74723425
-23.443859625,-46.735481375
-23.4084365,-46.741921
-23.434027,-46.7277905
-23.44048475,-46.73237625
-23.447668,-46.74328
-23.4419385,-46.7084165
-23.4066475,-46.75576375
-23.444857875,-46.714095375
-23.4049105,-46.7511295
-23.440171,-46.716844
-23.4861595,-46.7469305
-23.50936425,-46.73155825
-23.525561,-46.68187225
-23.484722125,-46.764484875
-23.525706125,-46.712763875
-23.5319985,-46.659374
-23.487581875,-46.758763375
-23.5250295,-46.6825615
-23.48297525,-46.76102275
-23.48297525,-46.76102275
-23.487427,-46.7328645
-23.487427,-46.7328645
-23.487427,-46.7328645
-23.515081,-46.7260215
-23.4896955,-46.760673
-23.534772,-46.644349
-23.556718,-46.661927
-23.570699625,-46.645106625
-23.543236625,-46.656440875
-23.5363675,-46.64647
-23.5564195,-46.664705
-23.534772,-46.644349
-23.534128875,-46.64412925
-23.5442725,-46.634272
-23.546209375,-46.6334525
-23.566471,-46.63287975
-23.51349775,-46.391955375
-23.51738925,-46.388698375
-23.5109775,-46.3760645
-23.532242,-46.47360925
-23.519579125,-46.4758023125
-23.498033125,-46.46169175
-23.53890525,-46.481023625
-23.4946165,-46.42626625
-23.503804,-46.37982
-23.5039665,-46.37959
-23.497962,-46.399578
-23.40808325,-46.74723425
-23.443859625,-46.735481375
-23.4084365,-46.741921
-23.434027,-46.7277905
-23.44048475,-46.73237625
-23.447668,-46.74328
-23.4419385,-46.7084165
-23.4066475,-46.75576375
-23.444857875,-46.714095375
-23.4049105,-46.7511295
-23.440171,-46.716844
-23.4861595,-46.7469305
-23.50936425,-46.73155825
-23.525561,-46.68187225
-23.484722125,-46.764484875
-23.525706125,-46.712763875
-23.532441625,-46.658080625
-23.487581875,-46.758763375
-23.524211,-46.68389975
-23.48297525,-46.76102275
-23.48297525,-46.76102275
-23.487427,-46.7328645
-23.487427,-46.7328645
-23.487427,-46.7328645
-23.515081,-46.7260215
-23.4896955,-46.760673
-23.534772,-46.644349
-23.556718,-46.661927
-23.570699625,-46.645106625
-23.543236625,-46.656440875
-23.5363675,-46.64647
-23.5564195,-46.664705
-23.534772,-46.644349
-23.534128875,-46.64412925
-23.5442725,-46.634272
-23.546209375,-46.6334525
-23.566471,-46.63287975
-23.51349775,-46.391955375
-23.51738925,-46.388698375
-23.5109775,-46.3760645
-23.532242,-46.47360925
-23.519579125,-46.4758023125
-23.498033125,-46.46169175
-23.53890525,-46.481023625
-23.4946165,-46.42626625
-23.503804,-46.37982
-23.5039665,-46.37959
-23.497962,-46.399578
-23.40808325,-46.74723425
-23.443859625,-46.735481375
-23.4084365,-46.741921
-23.434027,-46.7277905
-23.44048475,-46.73237625
-23.447668,-46.74328
-23.4419385,-46.7084165
-23.4066475,-46.75576375
-23.444857875,-46.714095375
-23.4049105,-46.7511295
-23.440171,-46.716844
-23.4861595,-46.7469305
-23.50936425,-46.73155825
-23.525561,-46.68187225
-23.484722125,-46.764484875
-23.525226625,-46.710439875
-23.532441625,-46.658080625
-23.487581875,-46.758763375
-23.524211,-46.68389975
-23.48297525,-46.76102275
-23.48297525,-46.76102275
-23.487427,-46.7328645
-23.487427,-46.7328645
-23.487427,-46.7328645
-23.515081,-46.7260215
-23.4896955,-46.760673
-23.534772,-46.644349
-23.556718,-46.661927
-23.570699625,-46.645106625
-23.543236625,-46.656440875
-23.5363675,-46.64647
-23.5564195,-46.664705
-23.534772,-46.644349
-23.534128875,-46.64412925
-23.5442725,-46.634272
-23.546209375,-46.6334525
-23.566471,-46.63287975
-23.51349775,-46.391955375
-23.514011,-46.3910265
-23.5109775,-46.3760645
-23.532242,-46.47360925
-23.519579125,-46.4758023125
-23.498033125,-46.46169175
-23.53890525,-46.481023625
-23.4946165,-46.42626625
-23.503804,-46.37982
-23.5039665,-46.37959
-23.497962,-46.399578
-23.40808325,-46.74723425
-23.443859625,-46.735481375
-23.4084365,-46.741921
-23.434027,-46.7277905
-23.44048475,-46.73237625
-23.447668,-46.74328
-23.4419385,-46.7084165
-23.4066475,-46.75576375
-23.44592075,-46.71448325
-23.4049105,-46.7511295
-23.4382865,-46.7173415
-23.4861595,-46.7469305
-23.50936425,-46.73155825
-23.52577875,-46.679857125
-23.484722125,-46.764484875
-23.525226625,-46.710439875
-23.532441625,-46.658080625
-23.487581875,-46.758763375
-23.524211,-46.68389975
-23.48297525,-46.76102275
-23.48297525,-46.76102275
-23.487427,-46.7328645
-23.487427,-46.7328645
-23.487427,-46.7328645
-23.515081,-46.7260215
-23.4896955,-46.760673
-23.534772,-46.644349
-23.556718,-46.661927
-23.570699625,-46.645106625
-23.543236625,-46.656440875
-23.5363675,-46.64647
-23.5564195,-46.664705
-23.534772,-46.644349
-23.534128875,-46.64412925
-23.5442725,-46.634272
-23.546209375,-46.6334525
-23.566471,-46.63287975
-23.51349775,-46.391955375
-23.514011,-46.3910265
-23.5109775,-46.3760645
-23.532242,-46.47360925
-23.519579125,-46.4758023125
-23.498033125,-46.46169175
-23.53890525,-46.481023625
-23.4946165,-46.42626625
-23.503804,-46.37982
-23.5039665,-46.37959
-23.497962,-46.399578
-23.40808325,-46.74723425
-23.443859625,-46.735481375
-23.4084365,-46.741921
-23.434027,-46.7277905
-23.44048475,-46.73237625
-23.447668,-46.74328
-23.4419385,-46.7084165
-23.4066475,-46.75576375
-23.44592075,-46.71448325
-23.4046615,-46.750054
-23.4382865,-46.7173415
-23.4861595,-46.7469305
-23.50936425,-46.73155825
-23.52577875,-46.679857125
-23.484722125,-46.764484875
-23.525226625,-46.710439875
-23.532441625,-46.658080625
-23.487581875,-46.758763375
-23.524211,-46.68389975
-23.48297525,-46.76102275
-23.482737,-46.760208
-23.487427,-46.7328645
-23.487427,-46.7328645
-23.487427,-46.7328645
-23.51175225,-46.7271045
-23.4896955,-46.760673
-23.534772,-46.644349
-23.556718,-46.661927
-23.570699625,-46.645106625
-23.543236625,-46.656440875
-23.5363675,-46.64647
-23.5564195,-46.664705
-23.534772,-46.644349
-23.534128875,-46.64412925
-23.5442725,-46.634272
-23.546209375,-46.6334525
-23.566471,-46.63287975
-23.51307475,-46.392727875
-23.514011,-46.3910265
-23.5109775,-46.3760645
-23.532242,-46.47360925
-23.519579125,-46.4758023125
-23.498033125,-46.46169175
-23.53890525,-46.481023625
-23.4946165,-46.42626625
-23.503804,-46.37982
-23.5039665,-46.37959
-23.497962,-46.399578
-23.40808325,-46.74723425
-23.4342,-46.719524
-23.443859625,-46.735481375
-23.4084365,-46.741921
-23.434027,-46.7277905
-23.44048475,-46.73237625
-23.447668,-46.74328
-23.4419385,-46.7084165
-23.4066475,-46.75576375
-23.44592075,-46.71448325
-23.4046615,-46.750054
-23.4382865,-46.7173415
-23.4861595,-46.7469305
-23.50936425,-46.73155825
-23.52577875,-46.679857125
-23.484722125,-46.764484875
-23.525226625,-46.710439875
-23.532441625,-46.658080625
-23.487581875,-46.758763375
-23.524211,-46.68389975
-23.48297525,-46.76102275
-23.482737,-46.760208
-23.487427,-46.7328645
-23.487427,-46.7328645
-23.487427,-46.7328645
-23.51175225,-46.7271045
-23.4896955,-46.760673
-23.5345635,-46.6450055
-23.556718,-46.661927
-23.570699625,-46.645106625
-23.543236625,-46.656440875
-23.534854,-46.648627
-23.5564195,-46.664705
-23.534772,-46.644349
-23.534128875,-46.64412925
-23.5442725,-46.634272
-23.545918125,-46.6335095
-23.566471,-46.63287975
-23.51307475,-46.392727875
-23.514011,-46.3910265
-23.5109775,-46.3760645
-23.53466625,-46.473849
-23.519579125,-46.4758023125
-23.498033125,-46.46169175
-23.53890525,-46.481023625
-23.4946165,-46.42626625
-23.503804,-46.37982
-23.5039665,-46.37959
-23.497962,-46.399578
-23.40808325,-46.74723425
-23.4342,-46.719524
-23.4420975,-46.734357
-23.4084365,-46.741921
-23.434027,-46.7277905
-23.44048475,-46.73237625
-23.447668,-46.74328
-23.4419385,-46.7084165
